Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,Cust_Since(yrs),Num_Childrns,AcceptedCmp,Total_amt_spend,Total_Purchases,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Divorced,Marital_Status_Engaged,Marital_Status_Married,Marital_Status_Single,Marital_Status_Widow,Marital_Status_YOLO,Age_Groups_Young,Age_Groups_Mid_aged,Age_Groups_Old,Outliers
70356.0,20,1228,16.0,249,43.0,16.0,33.0,2,10,6,9,6,0,0,79,12,0,0,1706.0,27.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-1
23228.0,91,53,3.0,49,7.0,4.0,5.0,4,3,0,4,8,0,0,40,10,1,2,121.0,11.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
74165.0,9,1001,12.0,240,16.0,12.0,12.0,1,5,4,10,2,0,0,49,11,0,0,1293.0,20.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
117909.5,98,20,2.0,551,1.0,2.0,1.0,6,0,10,0,0,0,0,51,10,1,2,1608.0,37.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-1
43482.0,83,18,1.0,32,6.0,3.0,28.0,3,2,0,4,6,0,0,58,11,3,0,88.0,9.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
62551.0,27,125,16.0,98,120.5,21.0,27.0,1,6,7,4,3,0,0,71,11,0,0,421.0,18.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
52332.0,63,212,5.0,33,7.0,0.0,2.0,1,3,2,6,4,0,0,65,11,0,0,259.0,12.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
66951.0,46,277,79.5,305,120.5,76.0,124.0,1,3,4,7,1,0,0,36,11,0,0,1117.0,15.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
26091.0,84,15,10.0,19,8.0,17.0,20.0,3,2,1,3,5,0,0,67,10,2,0,89.0,9.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
33456.0,58,7,3.0,10,8.0,1.0,7.0,2,1,0,3,7,0,0,59,10,2,0,36.0,6.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
28718.0,78,12,4.0,6,11.0,8.0,16.0,2,2,0,3,8,0,0,42,11,1,2,57.0,7.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
50447.0,4,85,7.0,24,2.0,3.0,27.0,1,3,1,3,6,0,0,54,10,2,0,148.0,8.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
53537.0,17,81,0.0,6,0.0,0.0,6.0,2,2,1,3,5,0,0,65,10,2,0,93.0,8.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
52074.0,77,59,0.0,12,0.0,0.0,48.0,1,2,2,2,4,0,0,57,10,1,2,119.0,7.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
80427.0,56,1149,71.0,449,69.0,71.0,26.0,1,11,8,8,5,0,0,49,12,1,2,1835.0,28.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-1
83837.0,79,847,66.0,119,86.0,82.875,111.0,1,9,10,5,4,0,1,76,12,0,4,1318.0,25.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-1
38853.0,90,29,0.0,14,0.0,0.0,2.0,2,2,0,3,7,0,0,54,10,2,0,45.0,7.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
38285.0,96,2,0.0,5,2.0,0.0,1.0,1,0,0,3,2,0,0,65,10,3,0,10.0,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
51650.0,81,152,3.0,22,2.0,5.0,7.0,1,4,1,4,5,0,0,48,10,1,2,191.0,10.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
16248.0,77,12,11.0,10,3.0,12.0,9.0,3,2,1,3,6,0,0,36,10,1,2,57.0,9.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
66835.0,21,620,26.0,195,34.0,17.0,126.5,1,6,4,13,2,0,0,78,11,0,0,1033.0,24.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
30477.0,16,47,1.0,6,0.0,0.0,12.0,1,1,1,3,6,0,0,40,10,1,2,66.0,6.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
28249.0,80,1,9.0,7,2.0,14.0,10.0,1,2,0,3,6,0,0,63,10,0,0,43.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
25271.0,45,10,1.0,18,10.0,4.0,7.0,1,1,1,2,9,0,0,41,12,1,2,50.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
32303.0,63,35,0.0,2,0.0,0.0,2.0,2,1,0,4,5,0,0,54,10,1,2,39.0,7.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
61286.0,34,356,0.0,107,19.0,9.0,117.0,2,7,1,8,5,0,0,58,11,1,2,608.0,18.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
74068.0,14,783,30.0,537,120.5,76.0,15.0,1,4,10,9,2,0,0,48,11,0,0,1581.0,24.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
45759.0,13,42,1.0,18,3.0,0.0,4.0,2,2,0,3,7,0,0,60,11,2,0,68.0,7.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
24882.0,52,1,4.0,10,29.0,0.0,36.0,1,1,1,2,6,0,0,46,12,1,2,80.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
66973.0,98,466,22.0,432,120.5,82.875,102.0,1,8,7,12,3,0,0,35,11,0,0,1282.0,28.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,-1
36640.0,99,15,6.0,8,7.0,4.0,25.0,1,2,1,2,5,1,0,92,11,1,3,65.0,6.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1
38872.0,93,23,3.0,21,3.0,19.0,22.0,2,3,0,3,8,0,0,36,11,1,2,91.0,8.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
51148.0,38,235,6.0,45,8.0,9.0,12.0,4,5,1,6,6,0,0,51,11,2,0,315.0,16.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
31353.0,24,10,0.0,10,3.0,1.0,7.0,2,1,1,2,8,0,0,47,11,2,0,31.0,6.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
69661.0,80,656,16.0,106,32.0,16.0,8.0,1,7,3,12,3,0,0,44,10,0,0,834.0,23.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
80067.0,82,519,17.0,551,27.0,82.875,51.0,1,4,6,6,2,0,0,70,11,0,0,1600.0,17.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
86718.0,20,344,79.5,482,50.0,33.0,126.5,1,5,6,5,2,0,0,70,11,0,0,1270.0,17.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
46854.0,81,96,1.0,79,7.0,1.0,79.0,6,5,1,3,8,0,1,51,10,2,4,263.0,15.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
69142.0,50,448,4.0,34,6.0,4.0,39.0,3,8,1,7,5,0,0,72,10,1,2,535.0,19.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
75922.0,60,265,79.5,551,120.5,23.0,92.0,1,4,4,9,1,0,0,56,11,0,0,1295.0,18.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
63693.0,63,587,43.0,337,42.0,82.875,54.0,3,11,6,9,6,0,0,46,11,1,2,1150.0,29.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
102160.0,54,763,29.0,138,76.0,82.875,58.0,0,7,9,10,4,0,1,47,12,0,4,1240.0,26.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,-1
40637.0,72,22,0.0,13,0.0,0.0,3.0,2,1,0,3,7,0,0,59,11,2,0,38.0,6.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
18890.0,5,6,4.0,1,7.0,2.0,15.0,1,0,1,2,6,0,1,40,12,0,4,35.0,4.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,-1
29604.0,88,7,6.0,13,7.0,6.0,14.0,1,1,0,3,9,0,0,36,11,1,2,53.0,5.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
48721.0,50,81,18.0,113,47.0,13.0,21.0,6,4,2,5,6,0,0,61,11,2,0,293.0,17.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
44794.0,99,54,0.0,7,0.0,0.0,4.0,1,2,0,3,6,0,0,58,10,1,2,65.0,6.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
64497.0,17,1170,48.0,320,42.0,32.0,126.5,5,11,4,9,8,0,1,70,12,1,2,1804.0,29.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-1
46097.0,11,72,24.0,68,65.0,4.0,8.0,5,3,1,6,4,0,0,68,11,1,2,241.0,15.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
77972.0,18,613,22.0,319,33.0,82.875,12.0,1,4,6,9,1,0,0,70,10,0,0,1101.0,20.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
44377.0,70,224,0.0,30,0.0,0.0,10.0,6,5,1,5,8,0,0,56,12,2,0,264.0,19.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
46014.0,21,410,0.0,59,19.0,9.0,44.0,6,7,1,8,7,0,0,50,11,2,0,541.0,26.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
70951.0,66,239,10.0,551,120.5,82.875,54.0,1,3,4,9,1,0,0,39,11,0,0,1198.0,17.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
41443.0,79,171,7.0,171,25.0,19.0,89.0,6,8,1,5,8,0,0,47,10,1,2,482.0,20.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
52195.0,2,12,0.0,4,0.0,0.0,1.0,1,1,0,2,8,0,0,46,10,3,0,17.0,4.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1
83790.0,81,1076,16.0,417,42.0,48.0,16.0,1,8,10,6,3,0,0,76,11,0,0,1615.0,25.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-1
44551.0,24,182,4.0,33,0.0,0.0,66.0,2,4,1,5,7,0,0,70,11,1,2,285.0,12.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
69508.0,48,824,32.0,162,42.0,32.0,43.0,2,11,4,11,6,0,0,44,12,1,2,1135.0,28.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
45204.0,93,30,11.0,25,29.0,1.0,18.0,1,1,1,4,3,0,0,36,10,1,2,114.0,7.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
72460.0,56,377,10.0,540,80.0,30.0,10.0,1,3,5,7,1,0,0,55,11,0,0,1047.0,16.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
77622.0,3,520,7.0,154,19.0,0.0,14.0,2,6,3,11,3,0,0,54,10,2,0,714.0,22.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
30732.0,44,155,1.0,25,0.0,1.0,3.0,4,4,1,4,8,0,0,44,11,1,2,185.0,13.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
63887.0,38,897,23.0,207,15.0,11.0,92.0,5,9,6,12,6,0,0,62,12,1,2,1245.0,32.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-1
42011.0,46,131,0.0,16,2.0,1.0,39.0,4,3,1,4,8,0,0,46,11,1,2,189.0,12.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
51369.0,84,297,7.0,79,0.0,11.0,126.5,2,8,2,4,8,0,0,48,12,1,2,576.0,16.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
51537.0,27,787,20.0,204,0.0,0.0,92.0,3,2,2,11,8,0,0,72,12,1,2,1103.0,18.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
79930.0,72,792,79.5,551,67.0,51.0,17.0,1,3,5,8,2,0,0,52,12,0,0,1753.0,17.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
34320.0,66,4,1.0,9,3.0,0.0,0.0,1,1,0,2,8,0,0,38,10,1,2,17.0,4.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
37070.0,30,231,7.0,137,4.0,15.0,39.0,6,5,1,8,7,0,1,58,11,2,4,433.0,23.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
81975.0,2,983,76.0,184,120.5,82.875,27.0,1,6,3,4,7,0,0,62,11,1,2,1588.0,14.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1
38590.0,65,3,1.0,8,4.0,3.0,3.0,1,1,0,2,8,0,0,53,11,1,2,22.0,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
15033.0,37,0,4.0,5,6.0,0.0,4.0,1,1,0,3,3,0,0,73,10,0,0,19.0,5.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
62745.0,89,562,21.0,464,28.0,10.0,32.0,3,7,8,11,5,0,0,59,11,1,2,1117.0,29.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
22212.0,49,5,9.0,20,6.0,8.0,21.0,2,2,0,4,6,0,0,49,11,1,2,69.0,8.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
23661.0,46,18,0.0,4,0.0,0.0,1.0,1,1,0,3,7,0,0,42,11,1,2,23.0,5.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
79761.0,32,415,5.0,124,15.0,35.0,11.0,1,5,2,11,3,0,0,66,11,1,2,605.0,19.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
7500.0,54,5,3.0,10,12.0,7.0,20.0,4,3,1,3,7,0,0,51,11,1,2,57.0,11.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
60182.0,23,8,0.0,5,7.0,0.0,2.0,1,1,0,2,4,0,0,92,10,1,2,22.0,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1
73455.0,98,901,61.0,551,120.5,82.875,20.0,1,6,5,10,3,0,0,56,11,0,0,2088.0,22.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,-1
64961.0,97,382,79.5,276,75.0,82.875,38.0,2,6,4,4,3,0,0,66,12,1,2,1009.0,16.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
22804.0,75,14,1.0,7,2.0,1.0,1.0,1,2,0,2,9,0,0,53,11,1,2,26.0,5.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
73687.0,8,559,79.5,503,120.5,13.0,126.5,1,3,9,9,2,0,1,34,11,0,4,1627.0,22.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1
61074.0,37,789,0.0,133,0.0,28.0,126.5,6,11,5,8,7,0,0,66,12,1,2,1102.0,31.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-1
31686.0,31,11,0.0,5,0.0,0.0,1.0,2,1,0,3,6,0,0,60,10,2,0,17.0,6.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
80134.0,40,1218,16.0,272,104.0,0.0,80.0,2,5,3,6,6,0,1,52,11,1,2,1690.0,16.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
75027.0,74,925,64.0,179,120.5,12.0,77.0,2,9,4,6,5,0,0,71,11,1,2,1390.0,21.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
67546.0,90,864,79.5,551,120.5,38.0,126.5,1,4,10,5,3,0,0,36,12,0,0,2126.0,20.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-1
65176.0,57,960,28.0,183,120.5,70.0,70.0,4,9,6,6,6,0,0,55,12,1,2,1531.0,25.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
31160.0,59,16,3.0,25,6.0,1.0,13.0,2,2,0,3,8,0,0,49,11,1,2,64.0,7.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
29938.0,52,3,3.0,7,0.0,2.0,11.0,2,1,0,3,6,0,0,39,11,1,2,26.0,6.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
102692.0,5,168,79.5,444,32.0,82.875,126.5,1,6,9,13,2,0,1,50,11,0,4,1112.0,29.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-1
26490.0,92,45,47.0,52,21.0,20.0,25.0,2,3,1,5,6,0,0,66,12,0,0,210.0,11.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1
75702.0,77,650,28.0,353,45.0,42.0,30.0,5,4,6,11,8,0,0,57,12,2,0,1148.0,26.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
30899.0,35,24,0.0,8,0.0,0.0,1.0,2,1,0,3,6,0,0,50,12,1,2,33.0,6.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
63342.0,48,918,21.0,118,13.0,10.0,21.0,3,8,3,5,6,0,0,63,12,1,2,1101.0,19.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
45989.0,97,138,33.0,87,28.0,24.0,12.0,4,3,2,7,3,0,0,60,12,1,2,322.0,16.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
18701.0,95,12,4.0,2,10.0,6.0,10.0,4,2,0,4,5,0,0,60,11,2,0,44.0,10.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
40737.0,24,11,0.0,4,0.0,0.0,2.0,1,1,0,2,8,0,0,67,11,3,0,17.0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
15287.0,60,1,2.0,8,4.0,3.0,13.0,2,1,1,2,7,0,1,45,12,1,2,31.0,6.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
69674.0,46,554,41.0,215,11.0,0.0,24.0,3,10,2,10,5,0,0,56,11,2,0,845.0,25.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
44159.0,85,167,2.0,62,24.0,13.0,7.0,4,4,1,6,5,0,0,54,10,1,2,275.0,15.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
37717.0,31,9,0.0,6,4.0,1.0,5.0,1,1,0,2,9,0,0,46,12,1,2,25.0,4.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
43776.0,9,177,2.0,71,3.0,2.0,20.0,6,5,2,4,8,0,1,72,11,2,4,275.0,17.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-1
38179.0,30,38,4.0,22,4.0,2.0,20.0,4,3,1,3,7,0,0,58,11,2,0,90.0,11.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
80124.0,47,483,79.5,398,120.5,82.875,126.5,1,3,7,8,1,0,0,61,10,0,0,1495.0,19.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-1
38097.0,70,77,2.0,35,0.0,1.0,69.0,4,3,2,2,7,0,1,54,12,2,4,184.0,11.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
72940.0,13,182,74.0,298,120.5,82.875,116.0,1,3,3,6,1,0,0,54,11,0,0,981.0,13.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
22070.0,11,10,7.0,19,8.0,2.0,21.0,2,2,2,2,6,0,0,54,11,1,2,67.0,8.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
69267.0,31,778,44.0,499,95.0,73.0,126.5,2,3,4,5,7,0,1,71,12,0,4,1635.0,14.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-1
31788.0,15,16,7.0,23,0.0,8.0,6.0,3,3,0,4,5,1,0,41,10,1,3,60.0,10.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
61905.0,2,167,0.0,43,6.0,2.0,13.0,2,4,2,4,5,0,0,49,10,1,2,231.0,12.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
29315.0,55,13,2.0,14,8.0,7.0,4.0,4,2,0,4,6,0,0,64,10,2,0,48.0,10.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
33378.0,38,33,6.0,40,3.0,7.0,10.0,3,2,0,4,7,0,0,61,11,2,0,99.0,9.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
66313.0,86,625,7.0,99,10.0,22.0,7.0,2,6,3,12,4,0,0,61,11,1,2,770.0,23.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
60714.0,56,216,79.5,224,101.0,82.875,126.5,2,7,4,10,5,0,1,68,11,0,4,957.0,23.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-1
77882.0,29,68,79.5,396,120.5,22.0,15.0,1,3,3,5,1,0,0,43,10,0,0,818.0,12.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
69867.0,30,196,0.0,512,33.0,82.875,54.0,1,3,5,8,1,0,1,38,11,0,4,925.0,17.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-1
63841.0,64,635,15.0,100,20.0,7.0,126.5,1,9,3,9,6,0,0,56,11,1,2,908.0,22.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
24480.0,46,4,19.0,9,28.0,25.0,17.0,3,3,0,4,7,0,0,43,11,1,2,102.0,10.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
65640.0,74,204,7.0,149,20.0,15.0,66.0,1,5,1,8,2,0,0,50,10,1,2,461.0,15.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
44319.0,18,26,0.0,8,0.0,0.0,3.0,2,2,0,3,5,0,0,49,10,2,0,37.0,7.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
30631.0,75,15,6.0,20,4.0,5.0,20.0,1,3,1,2,7,0,0,50,11,1,2,70.0,7.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
75278.0,17,304,79.5,230,120.5,74.0,74.0,1,6,3,13,3,0,0,72,11,0,0,930.0,23.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
50898.0,88,285,28.0,242,55.0,82.875,126.5,6,6,2,12,5,0,0,68,11,2,0,859.0,33.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-1
79946.0,19,395,79.5,551,120.5,82.875,28.0,1,5,10,5,3,0,0,58,10,0,0,1478.0,22.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,-1
35416.0,62,248,3.0,81,4.0,3.0,51.0,3,7,1,5,8,0,0,75,11,0,0,390.0,16.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
32414.0,11,20,6.0,5,0.0,9.0,12.0,1,1,0,3,7,0,0,40,11,0,0,52.0,5.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
38361.0,74,39,0.0,56,20.0,8.0,14.0,3,3,1,3,7,0,0,55,11,1,2,137.0,10.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
82497.0,32,777,79.5,551,120.5,21.0,126.5,1,2,7,9,4,0,0,44,12,0,0,1919.0,19.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1
16626.0,76,8,3.0,22,21.0,1.0,13.0,3,3,0,3,9,0,0,53,10,2,0,68.0,9.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
29672.0,6,9,1.0,3,0.0,4.0,8.0,1,0,0,3,6,0,0,59,11,2,0,25.0,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
55951.0,62,1228,0.0,80,0.0,13.0,40.0,3,3,6,11,8,0,0,72,12,1,2,1374.0,23.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-1
35388.0,20,6,4.0,7,4.0,3.0,8.0,1,1,0,3,7,0,0,36,11,1,2,32.0,5.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
42386.0,43,65,4.0,16,0.0,4.0,11.0,1,3,0,3,8,0,0,38,11,1,2,100.0,7.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
68627.0,45,395,15.0,263,60.0,54.0,38.0,1,2,3,6,1,0,0,42,11,0,0,825.0,12.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
57912.0,34,801,0.0,80,0.0,0.0,35.0,5,8,3,12,5,0,0,59,10,1,2,916.0,28.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
35246.0,53,36,0.0,12,2.0,2.0,10.0,4,3,1,3,5,0,0,66,10,2,0,62.0,11.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
58821.0,44,513,14.0,154,19.0,0.0,28.0,1,9,2,9,6,0,0,68,11,1,2,728.0,21.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
46377.0,89,37,0.0,46,4.0,3.0,0.0,1,2,1,3,4,0,0,46,10,1,2,90.0,7.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
39747.0,43,80,15.0,93,20.0,13.0,52.0,3,5,1,4,8,0,0,36,10,1,2,273.0,13.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
23976.0,68,14,1.0,21,2.0,3.0,25.0,3,3,1,3,7,0,0,40,11,1,2,66.0,10.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
80950.0,44,525,79.5,112,120.5,82.875,63.0,1,6,7,9,2,0,0,63,11,0,0,1213.0,23.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
27038.0,64,1,26.0,25,17.0,23.0,15.0,1,3,0,3,9,0,1,58,12,0,4,107.0,7.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,-1
77457.0,85,675,11.0,400,15.0,45.0,11.0,1,2,5,10,1,0,0,77,10,0,0,1157.0,18.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
64100.0,93,509,0.0,27,0.0,0.0,10.0,1,8,3,6,7,0,0,60,11,1,2,546.0,18.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
42670.0,12,154,2.0,46,20.0,4.0,15.0,1,4,2,4,4,0,0,32,11,0,0,241.0,11.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
12571.0,86,3,5.0,14,2.0,12.0,17.0,4,3,1,3,6,0,0,48,10,1,2,53.0,11.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
22574.0,28,25,0.0,8,2.0,0.0,2.0,2,2,0,3,7,0,0,57,11,3,0,37.0,7.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
70893.0,42,768,44.0,551,77.0,44.0,14.0,1,6,6,10,3,0,0,48,11,0,0,1508.0,23.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
54198.0,13,185,0.0,28,3.0,2.0,17.0,6,3,1,6,4,0,0,58,11,2,0,235.0,16.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
28839.0,86,24,0.0,7,0.0,0.0,1.0,2,2,0,3,5,0,0,68,10,2,0,32.0,7.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
40321.0,59,44,4.0,21,6.0,0.0,27.0,2,3,0,3,7,0,0,52,11,2,0,102.0,8.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
